n_fire_pixels,mean_temp_fire,max_temp_fire,mean_power_fire,sum_power_fire,mean_area_fire,sum_area_fire,time_coverage_start,time_coverage_end,mean_confidence,max_confidence
473.0,419.63327,419.63327,51.107834,51.107834,222945.8,222918.2,2025-01-07T08:20:20.917575936,2025-01-07T08:29:51.720712960,0.89,1.0
957.0,927.8381,927.8381,56.717434,56.717434,1949.4954,4000.0,2025-01-07T08:30:20.917431936,2025-01-07T08:39:51.730726016,0.82,1.0
487.0,nan,nan,nan,0.0,nan,0.0,2025-01-07T08:40:20.917323904,2025-01-07T08:49:51.721438976,0.81,1.0
387.0,504.65958,688.08075,33.76374,168.8187,74660.734,298581.3,2025-01-07T08:50:20.919049088,2025-01-07T08:59:51.719980032,0.88,1.0
265.0,749.24817,882.27057,42.223904,211.11954,4899.3145,21488.2,2025-01-07T09:00:20.918995072,2025-01-07T09:09:51.724578048,0.92,1.0
289.0,559.5042,605.84863,30.81519,123.26076,16519.133,49563.68,2025-01-07T09:10:20.918961024,2025-01-07T09:19:51.719174016,0.95,1.0
268.0,588.4601,617.3847,28.619621,85.85886,10701.416,21415.6,2025-01-07T09:20:20.920717952,2025-01-07T09:29:51.719284992,0.92,1.0
528.0,637.489,712.1346,28.27182,56.54364,6204.3604,12451.54,2025-01-07T09:30:20.920662016,2025-01-07T09:39:51.721693056,0.85,1.0
723.0,nan,nan,19.602877,78.411514,nan,0.0,2025-01-07T09:40:20.920619008,2025-01-07T09:49:51.720478976,0.82,1.0
1284.0,666.2929,666.2929,44.49938,222.4969,7492.12,7475.86,2025-01-07T09:50:20.922395904,2025-01-07T09:59:51.727060992,0.76,1.0
558.0,502.39343,550.74744,35.147446,140.58978,25028.748,50076.2,2025-01-07T10:00:20.922385024,2025-01-07T10:09:51.725000064,0.72,1.0
233.0,596.6148,825.6271,28.87489,173.24936,16571.404,67650.06,2025-01-07T10:10:20.924193024,2025-01-07T10:19:51.728214016,0.79,1.0
496.0,599.16626,632.4899,32.018826,192.11295,11245.529,22513.24,2025-01-07T10:20:20.924212992,2025-01-07T10:29:51.726361088,0.77,1.0
377.0,637.17377,700.0361,32.526665,227.68666,6459.7915,12878.4,2025-01-07T10:30:20.924247040,2025-01-07T10:39:51.729155968,0.81,1.0
143.0,725.2595,1144.4594,32.02228,288.20053,6752.1777,46745.54,2025-01-07T10:40:20.926098048,2025-01-07T10:49:51.726609024,0.84,1.0
65.0,695.417,1005.3445,41.973957,251.84373,23534.871,120982.875,2025-01-07T10:50:20.926158976,2025-01-07T10:59:51.736289024,0.84,1.0
62.0,676.4785,831.46936,30.576237,122.30495,17406.344,37270.4,2025-01-07T11:00:20.926233984,2025-01-07T11:09:51.731729024,0.76,1.0
65.0,560.0764,560.0764,20.729548,103.647736,13837.143,13817.78,2025-01-07T11:10:20.928125952,2025-01-07T11:19:51.730983040,0.77,1.0
60.0,518.38367,599.56256,26.07324,156.43942,38818.844,77639.16,2025-01-07T11:20:20.928226944,2025-01-07T11:29:51.737548032,0.79,1.0
34.0,513.4676,568.42194,22.533133,112.665665,27174.771,54344.8,2025-01-07T11:30:20.928342016,2025-01-07T11:39:51.728551040,0.77,1.0
22.0,579.98596,633.02106,26.036547,130.18274,8694.276,26050.08,2025-01-07T11:40:20.930273024,2025-01-07T11:49:51.743782016,0.78,1.0
19.0,673.7989,673.7989,18.566454,37.132908,2711.4077,4000.0,2025-01-07T11:50:20.930414976,2025-01-07T11:59:51.739636992,0.78,1.0
6.0,632.369,632.369,23.297815,46.595627,4198.2466,4182.94,2000-01-01T11:43:21.000000000,2000-01-01T11:43:21.000000000,0.9,1.0
28.0,594.2463,654.07574,30.59068,91.77203,15236.782,31233.379,2025-01-07T12:05:22.474259968,2025-01-07T12:10:02.808704000,0.75,1.0
26.0,435.93256,469.88358,26.722681,187.05876,83405.92,333644.8,2025-01-07T12:10:22.472544000,2025-01-07T12:19:53.272286976,0.75,1.0
22.0,643.1685,643.1685,20.998898,62.99669,2837.3408,4000.0,2025-01-07T12:20:22.472731008,2025-01-07T12:29:53.269875968,0.81,1.0
10.0,481.362,550.5251,17.84693,71.38772,36258.426,108775.266,2025-01-07T12:30:22.474733952,2025-01-07T12:39:53.275521024,0.71,1.0
16.0,519.41705,756.724,23.285118,186.28094,62602.51,315265.2,2025-01-07T12:40:22.474946944,2025-01-07T12:49:53.277523968,0.81,1.0
15.0,529.5615,802.1657,29.81402,327.95416,37449.12,374902.16,2025-01-07T12:50:22.475172992,2025-01-07T12:59:53.282834944,0.71,1.0
19.0,585.6715,871.24005,32.58248,456.15475,32348.963,359388.56,2025-01-07T13:00:20.486397952,2025-01-07T13:09:51.295497984,0.57,1.0
20.0,547.6434,854.2577,25.026371,350.3692,34880.02,353559.16,2025-01-07T13:10:20.488448000,2025-01-07T13:19:51.289998080,0.76,1.0
22.0,515.12775,649.129,22.026098,308.36536,29932.281,330606.0,2025-01-07T13:20:20.488662912,2025-01-07T13:29:51.290545024,0.73,1.0
25.0,519.32404,606.2349,30.06211,360.74533,34324.91,343253.53,2025-01-07T13:30:20.490679040,2025-01-07T13:39:51.288663040,0.78,1.0
23.0,566.1556,1146.8441,40.103497,802.07,40928.94,701094.4,2025-01-07T13:40:20.490903936,2025-01-07T13:49:51.293812096,0.68,1.0
48.0,553.60834,867.3591,38.40569,1267.3878,33868.86,1.0245164e+06,2025-01-07T13:50:20.491143936,2025-01-07T13:59:51.291192064,0.7,1.0
44.0,552.71234,755.2456,51.100986,1481.9288,39268.996,866043.9,2025-01-07T14:00:20.493190016,2025-01-07T14:09:51.295755008,0.66,1.0
55.0,537.05927,833.17615,48.823612,1855.2974,42288.6,1.3129271e+06,2025-01-07T14:10:20.493401088,2025-01-07T14:19:51.301640960,0.66,1.0
69.0,543.8636,796.2468,46.93935,1736.756,42200.51,1.2697416e+06,2025-01-07T14:20:20.493618048,2025-01-07T14:29:51.296356992,0.67,1.0
105.0,560.3792,1112.7317,42.984707,2493.1133,44550.117,2.1024672e+06,2025-01-07T14:30:20.495650048,2025-01-07T14:39:51.298974080,0.69,1.0
109.0,596.2685,1772.6495,45.452896,2636.268,43547.133,2.190753e+06,2025-01-07T14:40:20.495890944,2025-01-07T14:49:51.300583040,0.71,1.0
125.0,607.11145,1908.9282,48.853683,2882.3672,50815.285,2.5527305e+06,2025-01-07T14:50:20.496128000,2025-01-07T14:59:51.298694016,0.71,1.0
119.0,595.79596,1096.118,52.243908,3395.854,46765.316,2.6344785e+06,2025-01-07T15:00:20.498136960,2025-01-07T15:09:51.297731072,0.7,1.0
128.0,565.53143,1430.8127,48.267788,3523.5486,45572.28,2.835137e+06,2025-01-07T15:10:20.498345984,2025-01-07T15:19:51.300564096,0.68,1.0
138.0,569.9019,1894.1218,41.625916,2913.8145,54158.008,3.371274e+06,2025-01-07T15:20:20.498563968,2025-01-07T15:29:51.297092992,0.72,1.0
128.0,596.58813,1256.0311,42.31991,2285.2754,35149.496,1.6654236e+06,2025-01-07T15:30:20.500590976,2025-01-07T15:39:51.304436992,0.79,1.0
128.0,565.7871,1942.6555,38.75926,2403.074,42023.73,2.2757462e+06,2025-01-07T15:40:20.500795904,2025-01-07T15:49:51.309398016,0.72,1.0
112.0,545.81287,1059.777,36.528328,2703.096,37622.0,2.4923312e+06,2025-01-07T15:50:20.502784000,2025-01-07T15:59:51.305415040,0.66,1.0
170.0,533.978,1033.7355,34.073418,3679.9292,51166.766,4.6718705e+06,2025-01-07T16:35:20.507277952,2025-01-07T16:40:00.742395008,0.89,1.0
115.0,571.79236,1105.563,37.131977,2970.558,35503.13,2.6113745e+06,2025-01-07T16:00:20.502972928,2025-01-07T16:09:51.311776000,0.68,1.0
124.0,579.0428,2021.0024,39.589073,3365.0713,35442.434,2.639059e+06,2025-01-07T16:10:20.503168000,2025-01-07T16:19:51.309846016,0.63,1.0
123.0,516.8856,934.8355,35.49404,2626.5593,47913.562,2.9776722e+06,2025-01-07T16:20:20.505170944,2025-01-07T16:29:51.314740992,0.66,1.0
209.0,530.93787,991.5095,39.616837,5189.8057,56280.62,6.2641745e+06,2025-01-07T16:40:20.505563008,2025-01-07T16:49:51.301524096,0.71,1.0
215.0,526.64233,1594.0422,44.787437,6091.092,67483.07,8.0422645e+06,2025-01-07T16:50:20.507523968,2025-01-07T16:59:51.309867008,0.66,1.0
271.0,519.7641,1061.4056,44.063404,5551.9883,77600.44,8.626968e+06,2025-01-07T17:00:20.507680000,2025-01-07T17:09:51.311491072,0.73,1.0
327.0,537.2663,1033.971,49.446518,7466.4243,62056.85,8.577821e+06,2025-01-07T17:10:20.507838976,2025-01-07T17:19:51.309795072,0.73,1.0
344.0,553.93054,2895.0195,49.29162,8182.4087,65451.402,9.840908e+06,2025-01-07T17:20:20.509803008,2025-01-07T17:29:51.316083968,0.74,1.0
338.0,552.107,1093.3663,48.95157,7881.203,64558.39,8.9949e+06,2025-01-07T17:30:20.509964032,2025-01-07T17:39:51.307507968,0.72,1.0
331.0,571.9458,1323.2223,53.94532,9548.322,51722.746,8.202179e+06,2025-01-07T17:40:20.510121984,2025-01-07T17:49:51.318001024,0.69,1.0
331.0,549.24506,1137.481,47.52852,8174.905,62406.754,9.205084e+06,2025-01-07T17:50:20.512080000,2025-01-07T17:59:51.314745984,0.72,1.0
306.0,561.12537,1890.5,49.261974,7734.1304,57394.97,7.9438735e+06,2025-01-07T18:00:20.285017984,2025-01-07T18:09:51.084849024,0.72,1.0
301.0,558.75604,1186.9576,52.92918,8468.668,55595.566,7.7434075e+06,2025-01-07T18:10:20.285133952,2025-01-07T18:19:51.087784064,0.71,1.0
305.0,556.8311,1224.6433,56.046528,9247.677,57748.465,8.272493e+06,2025-01-07T18:20:20.285218048,2025-01-07T18:29:51.092974976,0.7,1.0
288.0,592.7589,1585.6481,58.038815,9982.676,49173.63,7.506424e+06,2025-01-07T18:30:20.287096960,2025-01-07T18:39:51.096081024,0.69,1.0
302.0,585.2013,1730.6675,56.280094,9623.8955,48771.09,7.5993435e+06,2025-01-07T18:40:20.287165952,2025-01-07T18:49:51.087424000,0.7,1.0
282.0,573.8853,1923.3702,51.45796,8027.4404,51399.062,6.910544e+06,2025-01-07T18:50:20.287227008,2025-01-07T18:59:51.089362048,0.72,1.0
226.0,587.5944,1183.2943,78.4907,11695.113,45013.633,5.607526e+06,2025-01-07T19:35:20.290980992,2025-01-07T19:40:00.423948032,0.87,1.0
291.0,616.26624,1897.3695,73.14691,12288.681,45534.035,6.8186435e+06,2025-01-07T19:00:20.289082112,2025-01-07T19:09:51.097187072,0.67,1.0
250.0,581.5286,1592.054,90.079025,13872.17,49469.766,6.346566e+06,2025-01-07T19:10:20.289123968,2025-01-07T19:19:51.104972032,0.66,1.0
246.0,624.86804,2221.5942,79.821526,12851.266,46135.613,6.1708205e+06,2025-01-07T19:20:20.289154048,2025-01-07T19:29:51.091908992,0.65,1.0
201.0,570.73944,1265.5714,82.29177,11685.432,45063.027,5.144874e+06,2025-01-07T19:40:20.290982912,2025-01-07T19:49:51.094969088,0.65,1.0
198.0,621.6421,1506.3301,78.9354,11998.182,36523.906,4.6722635e+06,2025-01-07T19:50:20.290977920,2025-01-07T19:59:51.091922048,0.59,1.0
194.0,605.5342,1393.802,70.3489,9004.658,37330.47,4.205161e+06,2025-01-07T20:00:20.292768000,2025-01-07T20:09:51.099246080,0.66,1.0
176.0,613.7561,2349.9783,97.14747,11269.105,30871.4,3.0424955e+06,2025-01-07T20:10:20.292744064,2025-01-07T20:19:51.093507968,0.65,1.0
178.0,657.0683,2125.268,88.82409,11191.836,28118.242,3.0517255e+06,2025-01-07T20:20:20.294513920,2025-01-07T20:29:51.097704960,0.62,1.0
178.0,675.6658,2005.272,84.96685,11130.657,22837.6,2.42462e+06,2025-01-07T20:30:20.294473984,2025-01-07T20:39:51.094781952,0.6,1.0
166.0,641.61255,1899.6362,101.656075,11995.417,29540.666,2.8944608e+06,2025-01-07T20:40:20.294428032,2025-01-07T20:49:51.096742016,0.63,1.0
170.0,643.1493,1776.2308,93.287125,11567.6045,32225.57,3.090378e+06,2025-01-07T20:50:20.296179072,2025-01-07T20:59:51.101835008,0.62,1.0
173.0,615.3212,1885.7313,88.09706,11100.23,30829.709,3.1379162e+06,2025-01-07T21:00:20.296123008,2025-01-07T21:09:51.100435072,0.62,1.0
159.0,661.1539,2565.5122,89.64244,10577.808,28537.047,2.7323282e+06,2025-01-07T21:10:20.296066048,2025-01-07T21:19:51.098676992,0.59,1.0
163.0,682.62537,1354.7106,92.501015,10915.121,22225.861,2.1235895e+06,2025-01-07T21:20:20.297809920,2025-01-07T21:29:51.109264000,0.59,1.0
136.0,685.75226,1497.9307,97.740776,10067.301,17956.01,1.494511e+06,2025-01-07T21:30:20.297752064,2025-01-07T21:39:51.101207040,0.61,1.0
116.0,650.5793,1147.266,95.387344,7821.7617,18304.555,1.355211e+06,2025-01-07T21:40:20.297696000,2025-01-07T21:49:51.099869056,0.61,1.0
103.0,690.50146,2108.0466,103.658195,7774.364,16857.178,1.01800744e+06,2025-01-07T21:50:20.299446912,2025-01-07T21:59:51.103191040,0.6,1.0
90.0,663.324,1110.8947,119.24145,8227.66,19912.533,1.055622e+06,2025-01-07T22:00:20.299397888,2025-01-07T22:09:51.103524992,0.6,1.0
95.0,678.51825,1088.9282,136.02473,8025.4595,22885.484,1.0002304e+06,2025-01-07T22:10:20.299355008,2025-01-07T22:19:51.101875968,0.61,1.0
116.0,667.7469,1000.12463,138.4712,9277.57,23668.281,1.2809792e+06,2025-01-07T22:20:20.301121920,2025-01-07T22:29:51.101736960,0.65,1.0
106.0,690.36115,1144.8126,166.18918,10137.542,22743.906,947592.94,2025-01-07T22:30:20.301092992,2025-01-07T22:39:51.106819968,0.64,1.0
201.0,694.4025,1184.886,151.87239,9112.344,19195.924,724139.0,2025-01-07T22:40:20.302873984,2025-01-07T22:49:51.111932032,0.68,1.0
318.0,697.5789,1133.9135,155.3054,8541.798,20775.871,785911.75,2025-01-07T22:50:20.302864000,2025-01-07T22:59:51.107341056,0.74,1.0
198.0,678.00244,1037.7776,178.97382,9664.586,23692.639,908517.94,2025-01-07T23:00:20.302860928,2025-01-07T23:09:51.104179072,0.77,1.0
173.0,688.8286,926.23047,226.46887,8832.286,29086.232,905824.56,2025-01-07T23:10:20.304652032,2025-01-07T23:19:51.109454080,0.72,1.0
188.0,688.59955,1250.5233,197.90503,9301.537,30620.19,1.2096126e+06,2025-01-07T23:20:20.304600960,2025-01-07T23:29:51.114269056,0.7,1.0
178.0,671.7858,936.552,238.04419,9283.725,31292.512,944144.7,2025-01-07T23:30:20.304558080,2025-01-07T23:39:51.106552064,0.71,1.0
268.0,624.93976,876.04913,230.63707,7611.0234,39872.285,1.0802041e+06,2025-01-07T23:40:20.306332928,2025-01-07T23:49:51.110099968,0.76,1.0
420.0,719.7979,2250.3413,254.92534,8667.461,41671.574,1.1756131e+06,2025-01-07T23:50:20.306273024,2025-01-07T23:59:51.111665024,0.81,1.0
567.0,679.69714,1184.954,305.16107,10680.638,64700.938,1.6222438e+06,2025-01-08T00:00:20.306200064,2025-01-08T00:09:51.110771968,0.8,1.0
917.0,718.2827,1025.3623,334.67062,10374.789,60897.875,1.4047166e+06,2025-01-08T00:10:20.307948032,2025-01-08T00:19:51.105560960,0.83,1.0
987.0,730.3678,1243.7178,296.28293,9777.336,54113.07,1.3075505e+06,2025-01-08T00:20:20.307884032,2025-01-08T00:29:51.106515968,0.92,1.0
1316.0,641.8241,1058.7728,278.71362,9476.264,55191.527,1.606412e+06,2025-01-08T00:30:20.307793920,2025-01-08T00:39:51.105172096,0.91,1.0
990.0,674.7787,1314.3104,271.38315,8955.644,52061.484,1.3591512e+06,2025-01-08T00:40:20.309522944,2025-01-08T00:49:51.110008064,0.97,1.0
796.0,685.7432,992.43494,255.41763,8173.3643,46500.21,1.02392106e+06,2025-01-08T00:50:20.309467008,2025-01-08T00:59:51.114487040,0.95,1.0
836.0,691.4784,1272.4788,305.0152,8845.441,49356.92,1.1385388e+06,2025-01-08T01:00:20.311180032,2025-01-08T01:09:51.109150080,0.92,1.0
733.0,659.8514,990.5237,269.37384,7542.4673,53598.49,1.1867376e+06,2025-01-08T01:10:20.311089024,2025-01-08T01:19:51.112051072,0.93,1.0
662.0,688.43274,914.8668,307.84995,8311.947,50529.395,1.01470144e+06,2025-01-08T01:20:20.311017984,2025-01-08T01:29:51.112259072,0.94,1.0
516.0,723.70276,1049.3982,363.40106,8721.625,53929.45,972857.56,2025-01-08T01:30:20.312763008,2025-01-08T01:39:51.114248064,0.93,1.0
332.0,698.4689,1182.3964,420.4264,8828.956,63492.285,1.1457358e+06,2025-01-08T01:40:20.312670976,2025-01-08T01:49:51.112734976,0.87,1.0
216.0,707.5728,1091.1577,473.57547,9471.509,71144.18,1.1384066e+06,2025-01-08T01:50:20.312584064,2025-01-08T01:59:51.116100992,0.72,1.0
158.0,709.74493,923.87976,477.78702,10033.527,57346.316,1.0321301e+06,2025-01-08T02:00:20.314317952,2025-01-08T02:09:51.113300992,0.77,1.0
111.0,714.43677,995.48303,517.11206,10859.353,66275.64,1.194032e+06,2025-01-08T02:10:20.314267008,2025-01-08T02:19:51.115262080,0.82,1.0
91.0,798.4936,2161.7388,515.88934,11865.455,66475.945,1.2679151e+06,2025-01-08T02:20:20.314231040,2025-01-08T02:29:51.118216960,0.77,1.0
104.0,743.45105,1315.8802,613.68695,12887.428,76319.17,1.3750208e+06,2025-01-08T02:30:20.316009088,2025-01-08T02:39:51.121918976,0.71,1.0
238.0,746.5053,993.3348,586.02496,14650.624,76372.01,1.6038046e+06,2025-01-08T02:40:20.315948928,2025-01-08T02:49:51.116164992,0.76,1.0
259.0,848.02686,1734.4705,635.6111,14619.056,64137.75,1.2852698e+06,2025-01-08T02:50:20.315868928,2025-01-08T02:59:51.118233984,0.82,1.0
320.0,839.3287,2082.9453,618.50543,14844.131,56019.49,1.237595e+06,2025-01-08T03:00:20.317599104,2025-01-08T03:09:51.117792000,0.77,1.0
